sample index,audio_file_name,image_file_name,Layer number,class_name
2172,sample_1_2172.wav,sample_1_2172.jpg,24,Defective
2173,sample_1_2173.wav,sample_1_2173.jpg,24,Defective
2174,sample_1_2174.wav,sample_1_2174.jpg,24,Defective
2175,sample_1_2175.wav,sample_1_2175.jpg,24,Defective
2176,sample_1_2176.wav,sample_1_2176.jpg,24,Defective
2177,sample_1_2177.wav,sample_1_2177.jpg,24,Defective
2178,sample_1_2178.wav,sample_1_2178.jpg,24,Defective
2179,sample_1_2179.wav,sample_1_2179.jpg,24,Defective
2180,sample_1_2180.wav,sample_1_2180.jpg,24,Defective
2181,sample_1_2181.wav,sample_1_2181.jpg,24,Defective
2182,sample_1_2182.wav,sample_1_2182.jpg,24,Defective
2183,sample_1_2183.wav,sample_1_2183.jpg,24,Defective
2184,sample_1_2184.wav,sample_1_2184.jpg,24,Defective
2185,sample_1_2185.wav,sample_1_2185.jpg,24,Defective
2186,sample_1_2186.wav,sample_1_2186.jpg,24,Defective
2187,sample_1_2187.wav,sample_1_2187.jpg,24,Defective
2188,sample_1_2188.wav,sample_1_2188.jpg,24,Defective
2189,sample_1_2189.wav,sample_1_2189.jpg,24,Defective
2190,sample_1_2190.wav,sample_1_2190.jpg,24,Defective
2191,sample_1_2191.wav,sample_1_2191.jpg,24,Defective
2192,sample_1_2192.wav,sample_1_2192.jpg,24,Defective
2193,sample_1_2193.wav,sample_1_2193.jpg,24,Defective
2194,sample_1_2194.wav,sample_1_2194.jpg,24,Defective
2195,sample_1_2195.wav,sample_1_2195.jpg,24,Defective
2196,sample_1_2196.wav,sample_1_2196.jpg,24,Defective
2197,sample_1_2197.wav,sample_1_2197.jpg,24,Defective
2198,sample_1_2198.wav,sample_1_2198.jpg,24,Defective
2199,sample_1_2199.wav,sample_1_2199.jpg,24,Defective
2200,sample_1_2200.wav,sample_1_2200.jpg,24,Defective
2201,sample_1_2201.wav,sample_1_2201.jpg,24,Defective
2202,sample_1_2202.wav,sample_1_2202.jpg,24,Defective
2203,sample_1_2203.wav,sample_1_2203.jpg,24,Defective
2204,sample_1_2204.wav,sample_1_2204.jpg,24,Defective
2205,sample_1_2205.wav,sample_1_2205.jpg,24,Defective
2206,sample_1_2206.wav,sample_1_2206.jpg,24,Defective
2207,sample_1_2207.wav,sample_1_2207.jpg,24,Defective
2208,sample_1_2208.wav,sample_1_2208.jpg,24,Defective
2209,sample_1_2209.wav,sample_1_2209.jpg,24,Defective
2210,sample_1_2210.wav,sample_1_2210.jpg,24,Defective
2211,sample_1_2211.wav,sample_1_2211.jpg,24,Defective
2212,sample_1_2212.wav,sample_1_2212.jpg,24,Defective
2213,sample_1_2213.wav,sample_1_2213.jpg,24,Defective
2214,sample_1_2214.wav,sample_1_2214.jpg,24,Defective
2215,sample_1_2215.wav,sample_1_2215.jpg,24,Defective
2216,sample_1_2216.wav,sample_1_2216.jpg,,Laser-off
2217,sample_1_2217.wav,sample_1_2217.jpg,,Laser-off
2218,sample_1_2218.wav,sample_1_2218.jpg,,Laser-off
2219,sample_1_2219.wav,sample_1_2219.jpg,,Laser-off
2220,sample_1_2220.wav,sample_1_2220.jpg,,Laser-off
2221,sample_1_2221.wav,sample_1_2221.jpg,,Laser-off
2222,sample_1_2222.wav,sample_1_2222.jpg,25,Defective
2223,sample_1_2223.wav,sample_1_2223.jpg,25,Defective
2224,sample_1_2224.wav,sample_1_2224.jpg,25,Defective
2225,sample_1_2225.wav,sample_1_2225.jpg,25,Defective
2226,sample_1_2226.wav,sample_1_2226.jpg,25,Defective
2227,sample_1_2227.wav,sample_1_2227.jpg,25,Defective
2228,sample_1_2228.wav,sample_1_2228.jpg,25,Defective
2229,sample_1_2229.wav,sample_1_2229.jpg,25,Defective
2230,sample_1_2230.wav,sample_1_2230.jpg,25,Defective
2231,sample_1_2231.wav,sample_1_2231.jpg,25,Defective
2232,sample_1_2232.wav,sample_1_2232.jpg,25,Defective
2233,sample_1_2233.wav,sample_1_2233.jpg,25,Defective
2234,sample_1_2234.wav,sample_1_2234.jpg,25,Defective
2235,sample_1_2235.wav,sample_1_2235.jpg,25,Defective
2236,sample_1_2236.wav,sample_1_2236.jpg,25,Defective
2237,sample_1_2237.wav,sample_1_2237.jpg,25,Defective
2238,sample_1_2238.wav,sample_1_2238.jpg,25,Defective
2239,sample_1_2239.wav,sample_1_2239.jpg,25,Defective
2240,sample_1_2240.wav,sample_1_2240.jpg,25,Defective
2241,sample_1_2241.wav,sample_1_2241.jpg,25,Defective
2242,sample_1_2242.wav,sample_1_2242.jpg,25,Defective
2243,sample_1_2243.wav,sample_1_2243.jpg,25,Defective
2244,sample_1_2244.wav,sample_1_2244.jpg,25,Defective
2245,sample_1_2245.wav,sample_1_2245.jpg,25,Defective
2246,sample_1_2246.wav,sample_1_2246.jpg,25,Defective
2247,sample_1_2247.wav,sample_1_2247.jpg,25,Defective
2248,sample_1_2248.wav,sample_1_2248.jpg,25,Defective
2249,sample_1_2249.wav,sample_1_2249.jpg,25,Defective
2250,sample_1_2250.wav,sample_1_2250.jpg,25,Defective
2251,sample_1_2251.wav,sample_1_2251.jpg,25,Defective
2252,sample_1_2252.wav,sample_1_2252.jpg,25,Defective
2253,sample_1_2253.wav,sample_1_2253.jpg,25,Defective
2254,sample_1_2254.wav,sample_1_2254.jpg,25,Defective
2255,sample_1_2255.wav,sample_1_2255.jpg,25,Defective
2256,sample_1_2256.wav,sample_1_2256.jpg,25,Defective
2257,sample_1_2257.wav,sample_1_2257.jpg,25,Defective
2258,sample_1_2258.wav,sample_1_2258.jpg,25,Defective
2259,sample_1_2259.wav,sample_1_2259.jpg,25,Defective
2260,sample_1_2260.wav,sample_1_2260.jpg,25,Defective
2261,sample_1_2261.wav,sample_1_2261.jpg,25,Defective
2262,sample_1_2262.wav,sample_1_2262.jpg,25,Defective
2263,sample_1_2263.wav,sample_1_2263.jpg,25,Defective
2264,sample_1_2264.wav,sample_1_2264.jpg,25,Defective
2265,sample_1_2265.wav,sample_1_2265.jpg,25,Defective
2266,sample_1_2266.wav,sample_1_2266.jpg,25,Defective
2267,sample_1_2267.wav,sample_1_2267.jpg,25,Defective
2268,sample_1_2268.wav,sample_1_2268.jpg,25,Defective
2269,sample_1_2269.wav,sample_1_2269.jpg,25,Defective
2270,sample_1_2270.wav,sample_1_2270.jpg,25,Defective
2271,sample_1_2271.wav,sample_1_2271.jpg,25,Defective
2272,sample_1_2272.wav,sample_1_2272.jpg,25,Defective
2273,sample_1_2273.wav,sample_1_2273.jpg,25,Defective
2274,sample_1_2274.wav,sample_1_2274.jpg,25,Defective
2275,sample_1_2275.wav,sample_1_2275.jpg,25,Defective
2276,sample_1_2276.wav,sample_1_2276.jpg,25,Defective
2277,sample_1_2277.wav,sample_1_2277.jpg,25,Defective
2278,sample_1_2278.wav,sample_1_2278.jpg,25,Defective
2279,sample_1_2279.wav,sample_1_2279.jpg,25,Defective
2280,sample_1_2280.wav,sample_1_2280.jpg,25,Defective
2281,sample_1_2281.wav,sample_1_2281.jpg,25,Defective
2282,sample_1_2282.wav,sample_1_2282.jpg,25,Defective
2283,sample_1_2283.wav,sample_1_2283.jpg,25,Defective
2284,sample_1_2284.wav,sample_1_2284.jpg,25,Defective
2285,sample_1_2285.wav,sample_1_2285.jpg,25,Defective
2286,sample_1_2286.wav,sample_1_2286.jpg,25,Defective
2287,sample_1_2287.wav,sample_1_2287.jpg,25,Defective
2288,sample_1_2288.wav,sample_1_2288.jpg,25,Defective
2289,sample_1_2289.wav,sample_1_2289.jpg,25,Defective
2290,sample_1_2290.wav,sample_1_2290.jpg,25,Defective
2291,sample_1_2291.wav,sample_1_2291.jpg,25,Defective
2292,sample_1_2292.wav,sample_1_2292.jpg,25,Defective
2293,sample_1_2293.wav,sample_1_2293.jpg,25,Defective
2294,sample_1_2294.wav,sample_1_2294.jpg,25,Defective
2295,sample_1_2295.wav,sample_1_2295.jpg,25,Defective
2296,sample_1_2296.wav,sample_1_2296.jpg,25,Defective
2297,sample_1_2297.wav,sample_1_2297.jpg,25,Defective
2298,sample_1_2298.wav,sample_1_2298.jpg,25,Defective
2299,sample_1_2299.wav,sample_1_2299.jpg,25,Defective
2300,sample_1_2300.wav,sample_1_2300.jpg,25,Defective
2301,sample_1_2301.wav,sample_1_2301.jpg,25,Defective
2302,sample_1_2302.wav,sample_1_2302.jpg,25,Defective
2303,sample_1_2303.wav,sample_1_2303.jpg,25,Defective
2304,sample_1_2304.wav,sample_1_2304.jpg,25,Defective
2305,sample_1_2305.wav,sample_1_2305.jpg,25,Defective
2306,sample_1_2306.wav,sample_1_2306.jpg,25,Defective
2307,sample_1_2307.wav,sample_1_2307.jpg,25,Defective
2308,sample_1_2308.wav,sample_1_2308.jpg,25,Defective
2309,sample_1_2309.wav,sample_1_2309.jpg,,Laser-off
2310,sample_1_2310.wav,sample_1_2310.jpg,,Laser-off
2311,sample_1_2311.wav,sample_1_2311.jpg,,Laser-off
2312,sample_1_2312.wav,sample_1_2312.jpg,,Laser-off
2313,sample_1_2313.wav,sample_1_2313.jpg,,Laser-off
2314,sample_1_2314.wav,sample_1_2314.jpg,,Laser-off
2315,sample_1_2315.wav,sample_1_2315.jpg,26,Defective
2316,sample_1_2316.wav,sample_1_2316.jpg,26,Defective
2317,sample_1_2317.wav,sample_1_2317.jpg,26,Defective
2318,sample_1_2318.wav,sample_1_2318.jpg,26,Defective
2319,sample_1_2319.wav,sample_1_2319.jpg,26,Defective
2320,sample_1_2320.wav,sample_1_2320.jpg,26,Defective
2321,sample_1_2321.wav,sample_1_2321.jpg,26,Defective
2322,sample_1_2322.wav,sample_1_2322.jpg,26,Defective
2323,sample_1_2323.wav,sample_1_2323.jpg,26,Defective
2324,sample_1_2324.wav,sample_1_2324.jpg,26,Defective
2325,sample_1_2325.wav,sample_1_2325.jpg,26,Defective
2326,sample_1_2326.wav,sample_1_2326.jpg,26,Defective
2327,sample_1_2327.wav,sample_1_2327.jpg,26,Defective
2328,sample_1_2328.wav,sample_1_2328.jpg,26,Defective
2329,sample_1_2329.wav,sample_1_2329.jpg,26,Defective
2330,sample_1_2330.wav,sample_1_2330.jpg,26,Defective
2331,sample_1_2331.wav,sample_1_2331.jpg,26,Defective
2332,sample_1_2332.wav,sample_1_2332.jpg,26,Defective
2333,sample_1_2333.wav,sample_1_2333.jpg,26,Defective
2334,sample_1_2334.wav,sample_1_2334.jpg,26,Defective
2335,sample_1_2335.wav,sample_1_2335.jpg,26,Defective
2336,sample_1_2336.wav,sample_1_2336.jpg,26,Defective
2337,sample_1_2337.wav,sample_1_2337.jpg,26,Defective
2338,sample_1_2338.wav,sample_1_2338.jpg,26,Defective
2339,sample_1_2339.wav,sample_1_2339.jpg,26,Defective
2340,sample_1_2340.wav,sample_1_2340.jpg,26,Defective
2341,sample_1_2341.wav,sample_1_2341.jpg,26,Defective
2342,sample_1_2342.wav,sample_1_2342.jpg,26,Defective
2343,sample_1_2343.wav,sample_1_2343.jpg,26,Defective
2344,sample_1_2344.wav,sample_1_2344.jpg,26,Defective
2345,sample_1_2345.wav,sample_1_2345.jpg,26,Defective
2346,sample_1_2346.wav,sample_1_2346.jpg,26,Defective
2347,sample_1_2347.wav,sample_1_2347.jpg,26,Defective
2348,sample_1_2348.wav,sample_1_2348.jpg,26,Defective
2349,sample_1_2349.wav,sample_1_2349.jpg,26,Defective
2350,sample_1_2350.wav,sample_1_2350.jpg,26,Defective
2351,sample_1_2351.wav,sample_1_2351.jpg,26,Defective
2352,sample_1_2352.wav,sample_1_2352.jpg,26,Defective
2353,sample_1_2353.wav,sample_1_2353.jpg,26,Defective
2354,sample_1_2354.wav,sample_1_2354.jpg,26,Defective
2355,sample_1_2355.wav,sample_1_2355.jpg,26,Defective
2356,sample_1_2356.wav,sample_1_2356.jpg,26,Defective
2357,sample_1_2357.wav,sample_1_2357.jpg,26,Defective
2358,sample_1_2358.wav,sample_1_2358.jpg,26,Defective
2359,sample_1_2359.wav,sample_1_2359.jpg,26,Defective
2360,sample_1_2360.wav,sample_1_2360.jpg,26,Defective
2361,sample_1_2361.wav,sample_1_2361.jpg,26,Defective
2362,sample_1_2362.wav,sample_1_2362.jpg,26,Defective
2363,sample_1_2363.wav,sample_1_2363.jpg,26,Defective
2364,sample_1_2364.wav,sample_1_2364.jpg,26,Defective
2365,sample_1_2365.wav,sample_1_2365.jpg,26,Defective
2366,sample_1_2366.wav,sample_1_2366.jpg,26,Defective
2367,sample_1_2367.wav,sample_1_2367.jpg,26,Defective
2368,sample_1_2368.wav,sample_1_2368.jpg,26,Defective
2369,sample_1_2369.wav,sample_1_2369.jpg,26,Defective
2370,sample_1_2370.wav,sample_1_2370.jpg,26,Defective
2371,sample_1_2371.wav,sample_1_2371.jpg,26,Defective
2372,sample_1_2372.wav,sample_1_2372.jpg,26,Defective
2373,sample_1_2373.wav,sample_1_2373.jpg,26,Defective
2374,sample_1_2374.wav,sample_1_2374.jpg,26,Defective
2375,sample_1_2375.wav,sample_1_2375.jpg,26,Defective
2376,sample_1_2376.wav,sample_1_2376.jpg,26,Defective
2377,sample_1_2377.wav,sample_1_2377.jpg,26,Defective
2378,sample_1_2378.wav,sample_1_2378.jpg,26,Defective
2379,sample_1_2379.wav,sample_1_2379.jpg,26,Defective
2380,sample_1_2380.wav,sample_1_2380.jpg,26,Defective
2381,sample_1_2381.wav,sample_1_2381.jpg,26,Defective
2382,sample_1_2382.wav,sample_1_2382.jpg,26,Defective
2383,sample_1_2383.wav,sample_1_2383.jpg,26,Defective
2384,sample_1_2384.wav,sample_1_2384.jpg,26,Defective
2385,sample_1_2385.wav,sample_1_2385.jpg,26,Defective
2386,sample_1_2386.wav,sample_1_2386.jpg,26,Defective
2387,sample_1_2387.wav,sample_1_2387.jpg,26,Defective
2388,sample_1_2388.wav,sample_1_2388.jpg,26,Defective
2389,sample_1_2389.wav,sample_1_2389.jpg,26,Defective
2390,sample_1_2390.wav,sample_1_2390.jpg,26,Defective
2391,sample_1_2391.wav,sample_1_2391.jpg,26,Defective
2392,sample_1_2392.wav,sample_1_2392.jpg,26,Defective
2393,sample_1_2393.wav,sample_1_2393.jpg,26,Defective
2394,sample_1_2394.wav,sample_1_2394.jpg,26,Defective
2395,sample_1_2395.wav,sample_1_2395.jpg,26,Defective
2396,sample_1_2396.wav,sample_1_2396.jpg,26,Defective
2397,sample_1_2397.wav,sample_1_2397.jpg,26,Defective
2398,sample_1_2398.wav,sample_1_2398.jpg,26,Defective
2399,sample_1_2399.wav,sample_1_2399.jpg,26,Defective
2400,sample_1_2400.wav,sample_1_2400.jpg,26,Defective
2401,sample_1_2401.wav,sample_1_2401.jpg,26,Defective
2402,sample_1_2402.wav,sample_1_2402.jpg,,Laser-off
2403,sample_1_2403.wav,sample_1_2403.jpg,,Laser-off
2404,sample_1_2404.wav,sample_1_2404.jpg,,Laser-off
2405,sample_1_2405.wav,sample_1_2405.jpg,,Laser-off
2406,sample_1_2406.wav,sample_1_2406.jpg,,Laser-off
2407,sample_1_2407.wav,sample_1_2407.jpg,27,Defective
2408,sample_1_2408.wav,sample_1_2408.jpg,27,Defective
2409,sample_1_2409.wav,sample_1_2409.jpg,27,Defective
2410,sample_1_2410.wav,sample_1_2410.jpg,27,Defective
2411,sample_1_2411.wav,sample_1_2411.jpg,27,Defective
2412,sample_1_2412.wav,sample_1_2412.jpg,27,Defective
2413,sample_1_2413.wav,sample_1_2413.jpg,27,Defective
2414,sample_1_2414.wav,sample_1_2414.jpg,27,Defective
2415,sample_1_2415.wav,sample_1_2415.jpg,27,Defective
2416,sample_1_2416.wav,sample_1_2416.jpg,27,Defective
2417,sample_1_2417.wav,sample_1_2417.jpg,27,Defective
2418,sample_1_2418.wav,sample_1_2418.jpg,27,Defective
2419,sample_1_2419.wav,sample_1_2419.jpg,27,Defective
2420,sample_1_2420.wav,sample_1_2420.jpg,27,Defective
2421,sample_1_2421.wav,sample_1_2421.jpg,27,Defective
2422,sample_1_2422.wav,sample_1_2422.jpg,27,Defective
2423,sample_1_2423.wav,sample_1_2423.jpg,27,Defective
2424,sample_1_2424.wav,sample_1_2424.jpg,27,Defective
2425,sample_1_2425.wav,sample_1_2425.jpg,27,Defective
2426,sample_1_2426.wav,sample_1_2426.jpg,27,Defective
2427,sample_1_2427.wav,sample_1_2427.jpg,27,Defective
2428,sample_1_2428.wav,sample_1_2428.jpg,27,Defective
2429,sample_1_2429.wav,sample_1_2429.jpg,27,Defective
2430,sample_1_2430.wav,sample_1_2430.jpg,27,Defective
2431,sample_1_2431.wav,sample_1_2431.jpg,27,Defective
2432,sample_1_2432.wav,sample_1_2432.jpg,27,Defective
2433,sample_1_2433.wav,sample_1_2433.jpg,27,Defective
2434,sample_1_2434.wav,sample_1_2434.jpg,27,Defective
2435,sample_1_2435.wav,sample_1_2435.jpg,27,Defective
2436,sample_1_2436.wav,sample_1_2436.jpg,27,Defective
2437,sample_1_2437.wav,sample_1_2437.jpg,27,Defective
2438,sample_1_2438.wav,sample_1_2438.jpg,27,Defective
2439,sample_1_2439.wav,sample_1_2439.jpg,27,Defective
2440,sample_1_2440.wav,sample_1_2440.jpg,27,Defective
2441,sample_1_2441.wav,sample_1_2441.jpg,27,Defective
2442,sample_1_2442.wav,sample_1_2442.jpg,27,Defective
2443,sample_1_2443.wav,sample_1_2443.jpg,27,Defective
2444,sample_1_2444.wav,sample_1_2444.jpg,27,Defective
2445,sample_1_2445.wav,sample_1_2445.jpg,27,Defective
2446,sample_1_2446.wav,sample_1_2446.jpg,27,Defective
2447,sample_1_2447.wav,sample_1_2447.jpg,27,Defective
2448,sample_1_2448.wav,sample_1_2448.jpg,27,Defective
2449,sample_1_2449.wav,sample_1_2449.jpg,27,Defective
2450,sample_1_2450.wav,sample_1_2450.jpg,27,Defective
2451,sample_1_2451.wav,sample_1_2451.jpg,27,Defective
2452,sample_1_2452.wav,sample_1_2452.jpg,27,Defective
2453,sample_1_2453.wav,sample_1_2453.jpg,27,Defective
2454,sample_1_2454.wav,sample_1_2454.jpg,27,Defective
2455,sample_1_2455.wav,sample_1_2455.jpg,27,Defective
2456,sample_1_2456.wav,sample_1_2456.jpg,27,Defective
2457,sample_1_2457.wav,sample_1_2457.jpg,27,Defective
2458,sample_1_2458.wav,sample_1_2458.jpg,27,Defective
2459,sample_1_2459.wav,sample_1_2459.jpg,27,Defective
2460,sample_1_2460.wav,sample_1_2460.jpg,27,Defective
2461,sample_1_2461.wav,sample_1_2461.jpg,27,Defective
2462,sample_1_2462.wav,sample_1_2462.jpg,27,Defective
2463,sample_1_2463.wav,sample_1_2463.jpg,27,Defective
2464,sample_1_2464.wav,sample_1_2464.jpg,27,Defective
2465,sample_1_2465.wav,sample_1_2465.jpg,27,Defective
2466,sample_1_2466.wav,sample_1_2466.jpg,27,Defective
2467,sample_1_2467.wav,sample_1_2467.jpg,27,Defective
2468,sample_1_2468.wav,sample_1_2468.jpg,27,Defective
2469,sample_1_2469.wav,sample_1_2469.jpg,27,Defective
2470,sample_1_2470.wav,sample_1_2470.jpg,27,Defective
2471,sample_1_2471.wav,sample_1_2471.jpg,27,Defective
2472,sample_1_2472.wav,sample_1_2472.jpg,27,Defective
2473,sample_1_2473.wav,sample_1_2473.jpg,27,Defective
2474,sample_1_2474.wav,sample_1_2474.jpg,27,Defective
2475,sample_1_2475.wav,sample_1_2475.jpg,27,Defective
2476,sample_1_2476.wav,sample_1_2476.jpg,27,Defective
2477,sample_1_2477.wav,sample_1_2477.jpg,27,Defective
2478,sample_1_2478.wav,sample_1_2478.jpg,27,Defective
2479,sample_1_2479.wav,sample_1_2479.jpg,27,Defective
2480,sample_1_2480.wav,sample_1_2480.jpg,27,Defective
2481,sample_1_2481.wav,sample_1_2481.jpg,27,Defective
2482,sample_1_2482.wav,sample_1_2482.jpg,27,Defective
2483,sample_1_2483.wav,sample_1_2483.jpg,27,Defective
2484,sample_1_2484.wav,sample_1_2484.jpg,27,Defective
2485,sample_1_2485.wav,sample_1_2485.jpg,27,Defective
2486,sample_1_2486.wav,sample_1_2486.jpg,27,Defective
2487,sample_1_2487.wav,sample_1_2487.jpg,27,Defective
2488,sample_1_2488.wav,sample_1_2488.jpg,27,Defective
2489,sample_1_2489.wav,sample_1_2489.jpg,27,Defective
2490,sample_1_2490.wav,sample_1_2490.jpg,27,Defective
2491,sample_1_2491.wav,sample_1_2491.jpg,27,Defective
2492,sample_1_2492.wav,sample_1_2492.jpg,27,Defective
2493,sample_1_2493.wav,sample_1_2493.jpg,27,Defective
2494,sample_1_2494.wav,sample_1_2494.jpg,,Laser-off
2495,sample_1_2495.wav,sample_1_2495.jpg,,Laser-off
2496,sample_1_2496.wav,sample_1_2496.jpg,,Laser-off
2497,sample_1_2497.wav,sample_1_2497.jpg,,Laser-off
2498,sample_1_2498.wav,sample_1_2498.jpg,,Laser-off
2499,sample_1_2499.wav,sample_1_2499.jpg,28,Defective
2500,sample_1_2500.wav,sample_1_2500.jpg,28,Defective
2501,sample_1_2501.wav,sample_1_2501.jpg,28,Defective
2502,sample_1_2502.wav,sample_1_2502.jpg,28,Defective
2503,sample_1_2503.wav,sample_1_2503.jpg,28,Defective
2504,sample_1_2504.wav,sample_1_2504.jpg,28,Defective
2505,sample_1_2505.wav,sample_1_2505.jpg,28,Defective
2506,sample_1_2506.wav,sample_1_2506.jpg,28,Defective
2507,sample_1_2507.wav,sample_1_2507.jpg,28,Defective
2508,sample_1_2508.wav,sample_1_2508.jpg,28,Defective
2509,sample_1_2509.wav,sample_1_2509.jpg,28,Defective
2510,sample_1_2510.wav,sample_1_2510.jpg,28,Defective
2511,sample_1_2511.wav,sample_1_2511.jpg,28,Defective
2512,sample_1_2512.wav,sample_1_2512.jpg,28,Defective
2513,sample_1_2513.wav,sample_1_2513.jpg,28,Defective
2514,sample_1_2514.wav,sample_1_2514.jpg,28,Defective
2515,sample_1_2515.wav,sample_1_2515.jpg,28,Defective
2516,sample_1_2516.wav,sample_1_2516.jpg,28,Defective
2517,sample_1_2517.wav,sample_1_2517.jpg,28,Defective
2518,sample_1_2518.wav,sample_1_2518.jpg,28,Defective
2519,sample_1_2519.wav,sample_1_2519.jpg,28,Defective
2520,sample_1_2520.wav,sample_1_2520.jpg,28,Defective
2521,sample_1_2521.wav,sample_1_2521.jpg,28,Defective
2522,sample_1_2522.wav,sample_1_2522.jpg,28,Defective
2523,sample_1_2523.wav,sample_1_2523.jpg,28,Defective
2524,sample_1_2524.wav,sample_1_2524.jpg,28,Defective
2525,sample_1_2525.wav,sample_1_2525.jpg,28,Defective
2526,sample_1_2526.wav,sample_1_2526.jpg,28,Defective
2527,sample_1_2527.wav,sample_1_2527.jpg,28,Defective
2528,sample_1_2528.wav,sample_1_2528.jpg,28,Defective
2529,sample_1_2529.wav,sample_1_2529.jpg,28,Defective
2530,sample_1_2530.wav,sample_1_2530.jpg,28,Defective
2531,sample_1_2531.wav,sample_1_2531.jpg,28,Defective
2532,sample_1_2532.wav,sample_1_2532.jpg,28,Defective
2533,sample_1_2533.wav,sample_1_2533.jpg,28,Defective
2534,sample_1_2534.wav,sample_1_2534.jpg,28,Defective
2535,sample_1_2535.wav,sample_1_2535.jpg,28,Defective
2536,sample_1_2536.wav,sample_1_2536.jpg,28,Defective
2537,sample_1_2537.wav,sample_1_2537.jpg,28,Defective
2538,sample_1_2538.wav,sample_1_2538.jpg,28,Defective
2539,sample_1_2539.wav,sample_1_2539.jpg,28,Defective
2540,sample_1_2540.wav,sample_1_2540.jpg,28,Defective
2541,sample_1_2541.wav,sample_1_2541.jpg,28,Defective
2542,sample_1_2542.wav,sample_1_2542.jpg,28,Defective
2543,sample_1_2543.wav,sample_1_2543.jpg,28,Defective
2544,sample_1_2544.wav,sample_1_2544.jpg,28,Defective
2545,sample_1_2545.wav,sample_1_2545.jpg,28,Defective
2546,sample_1_2546.wav,sample_1_2546.jpg,28,Defective
2547,sample_1_2547.wav,sample_1_2547.jpg,28,Defective
2548,sample_1_2548.wav,sample_1_2548.jpg,28,Defective
2549,sample_1_2549.wav,sample_1_2549.jpg,28,Defective
2550,sample_1_2550.wav,sample_1_2550.jpg,28,Defective
2551,sample_1_2551.wav,sample_1_2551.jpg,28,Defective
2552,sample_1_2552.wav,sample_1_2552.jpg,28,Defective
2553,sample_1_2553.wav,sample_1_2553.jpg,28,Defective
2554,sample_1_2554.wav,sample_1_2554.jpg,28,Defective
2555,sample_1_2555.wav,sample_1_2555.jpg,28,Defective
2556,sample_1_2556.wav,sample_1_2556.jpg,28,Defective
2557,sample_1_2557.wav,sample_1_2557.jpg,28,Defective
2558,sample_1_2558.wav,sample_1_2558.jpg,28,Defective
2559,sample_1_2559.wav,sample_1_2559.jpg,28,Defective
2560,sample_1_2560.wav,sample_1_2560.jpg,28,Defective
2561,sample_1_2561.wav,sample_1_2561.jpg,28,Defective
2562,sample_1_2562.wav,sample_1_2562.jpg,28,Defective
2563,sample_1_2563.wav,sample_1_2563.jpg,28,Defective
2564,sample_1_2564.wav,sample_1_2564.jpg,28,Defective
2565,sample_1_2565.wav,sample_1_2565.jpg,28,Defective
2566,sample_1_2566.wav,sample_1_2566.jpg,28,Defective
2567,sample_1_2567.wav,sample_1_2567.jpg,28,Defective
2568,sample_1_2568.wav,sample_1_2568.jpg,28,Defective
2569,sample_1_2569.wav,sample_1_2569.jpg,28,Defective
2570,sample_1_2570.wav,sample_1_2570.jpg,28,Defective
2571,sample_1_2571.wav,sample_1_2571.jpg,28,Defective
2572,sample_1_2572.wav,sample_1_2572.jpg,28,Defective
2573,sample_1_2573.wav,sample_1_2573.jpg,28,Defective
2574,sample_1_2574.wav,sample_1_2574.jpg,28,Defective
2575,sample_1_2575.wav,sample_1_2575.jpg,28,Defective
2576,sample_1_2576.wav,sample_1_2576.jpg,28,Defective
2577,sample_1_2577.wav,sample_1_2577.jpg,28,Defective
2578,sample_1_2578.wav,sample_1_2578.jpg,28,Defective
2579,sample_1_2579.wav,sample_1_2579.jpg,28,Defective
2580,sample_1_2580.wav,sample_1_2580.jpg,28,Defective
2581,sample_1_2581.wav,sample_1_2581.jpg,28,Defective
2582,sample_1_2582.wav,sample_1_2582.jpg,28,Defective
2583,sample_1_2583.wav,sample_1_2583.jpg,28,Defective
2584,sample_1_2584.wav,sample_1_2584.jpg,28,Defective
2585,sample_1_2585.wav,sample_1_2585.jpg,28,Defective
2586,sample_1_2586.wav,sample_1_2586.jpg,28,Defective
2587,sample_1_2587.wav,sample_1_2587.jpg,,Laser-off
2588,sample_1_2588.wav,sample_1_2588.jpg,,Laser-off
2589,sample_1_2589.wav,sample_1_2589.jpg,,Laser-off
2590,sample_1_2590.wav,sample_1_2590.jpg,,Laser-off
2591,sample_1_2591.wav,sample_1_2591.jpg,,Laser-off
2592,sample_1_2592.wav,sample_1_2592.jpg,,Laser-off
2593,sample_1_2593.wav,sample_1_2593.jpg,29,Defective
2594,sample_1_2594.wav,sample_1_2594.jpg,29,Defective
2595,sample_1_2595.wav,sample_1_2595.jpg,29,Defective
2596,sample_1_2596.wav,sample_1_2596.jpg,29,Defective
2597,sample_1_2597.wav,sample_1_2597.jpg,29,Defective
2598,sample_1_2598.wav,sample_1_2598.jpg,29,Defective
2599,sample_1_2599.wav,sample_1_2599.jpg,29,Defective
2600,sample_1_2600.wav,sample_1_2600.jpg,29,Defective
2601,sample_1_2601.wav,sample_1_2601.jpg,29,Defective
2602,sample_1_2602.wav,sample_1_2602.jpg,29,Defective
2603,sample_1_2603.wav,sample_1_2603.jpg,29,Defective
2604,sample_1_2604.wav,sample_1_2604.jpg,29,Defective
2605,sample_1_2605.wav,sample_1_2605.jpg,29,Defective
2606,sample_1_2606.wav,sample_1_2606.jpg,29,Defective
